GEOID,area_total,area_protected
340297101004,644095.1420503203,644095.1420503203
340057004032,636649.840410525,636649.840410525
340297152001,1932006.3552355468,1932006.3552355468
340373735002,9255476.334439773,9255476.334439773
340390317002,240339.15708960034,240339.15708960034
340390311005,168017.76676593348,168017.76676593348
340210039041,3259203.842532851,3259203.842532851
340130210002,454299.28264588164,454299.28264588164
340130067001,115627.80871202238,115627.80871202238
340130133003,113859.31110787392,113859.31110787392
340076052002,553973.1162581239,553973.1162581239
340130075021,1493049.833011143,1493049.833011143
340297160002,1685762.97784587,1685762.97784587
340390372004,601541.9070144705,601541.9070144705
340270417014,261141.2451654561,261141.2451654561
340010105062,3817371.339906388,3817371.339906388
340030173002,297725.3968202472,297725.3968202472
340030371002,236166.3959908709,236166.3959908709
340230012002,319348.6075156629,319348.6075156629
340311832001,386480.1831991263,386480.1831991263
340230041001,207595.7494404614,207595.7494404614
340130024002,92670.98592097894,92670.98592097894
340057040091,3315377.132422462,3315377.132422462
340130156003,88998.06117602531,88998.06117602531
340230005023,405175.5840114653,405175.5840114653
340170189001,70031.83056212217,70031.83056212217
340210014012,291091.51318379166,291091.51318379166
340230021023,561586.1042549424,561586.1042549424
340258096001,2167209.0822117776,2167209.0822117776
340210012001,233051.41142692743,233051.41142692743
340130053001,119037.65940710437,119037.65940710437
340030451005,359090.06699013244,359090.06699013244
340410314022,1249427.0753445295,1249427.0753445295
340258007011,1232125.426803805,1232125.426803805
340170101003,96054.60519462079,96054.60519462079
340312568011,2558106.809105739,2558106.809105739
340170199001,302093.1041306583,302093.1041306583
340210033013,1170222.0741069298,1170222.0741069298
340170174001,60142.95333586447,60142.95333586447
340230093001,127476.98673878238,127476.98673878238
340057005012,2893621.5731294304,2893621.5731294304
340230018041,729534.6633610353,729534.6633610353
340170129001,185758.92321830988,185758.92321830988
340130147005,255525.21431540046,255525.21431540046
340311540011,2390865.3299836805,2390865.3299836805
340030474004,262741.74321163073,262741.74321163073
340390343003,599807.6111948751,599807.6111948751
340057007011,682099.0244571287,682099.0244571287
340311964025,691766.9426950794,691766.9426950794
340258092002,1183872.7009532675,1183872.7009532675
340410320002,505481.6901567206,505481.6901567206
340210028001,1101822.3737483919,1101822.3737483919
340311817022,135975.76111473516,135975.76111473516
340297350021,2032543.2144496292,2032543.2144496292
340311832002,435771.9735911675,435771.9735911675
340076075032,1001431.1232804283,1001431.1232804283
340270410002,1030809.0153446887,1030809.0153446887
340297312014,1085848.1210900517,1085848.1210900517
340090201021,505563.43862544,505563.43862544
340057032012,1981221.3660819922,1981221.3660819922
340230004031,868774.7536655292,868774.7536655292
340330202002,709427.6709292158,709427.6709292158
340170053002,239966.81826303154,239966.81826303154
340030182003,528243.5941864466,528243.5941864466
340410309002,392097.64929621946,392097.64929621946
340311337022,992566.698487429,992566.698487429
340057040083,1204401.4417482913,1204401.4417482913
340258100021,1417079.6257109568,1417079.6257109568
340010011001,139566.7806154918,139566.7806154918
340170150011,29512.280128161423,29512.280128161423
340057038045,1461109.8350773044,1461109.8350773044
340390384005,397313.234831905,397313.234831905
340390331007,401034.11640170217,401034.11640170217
340057038042,955561.162718758,955561.162718758
340270416022,381257.53539469466,381257.53539469466
340258090001,408769.5919664204,408769.5919664204
340230024013,309795.4292995408,309795.4292995408
340258097031,2411315.0737415534,2411315.0737415534
340390353004,404213.13687356934,404213.13687356934
340130186001,323127.05357797444,323127.05357797444
340350520022,282347.60852928273,282347.60852928273
340258097012,4527371.177249096,4527371.177249096
340030413011,90208.97356928512,90208.97356928512
340373730002,2524200.2612002045,2524200.2612002045
340170044001,161299.69509641593,161299.69509641593
340170024001,91922.20441190246,91922.20441190246
340390333002,295114.97314647585,295114.97314647585
340258091002,1173289.2432214543,1173289.2432214543
340297280002,535983.8861325085,535983.8861325085
340258088002,1076969.9965915233,1076969.9965915233
340030080003,474529.16093093157,474529.16093093157
