GEOID,area_total,area_protected
240338029013,682844.1401216462,682844.1401216462
240317052003,704026.5488495752,704026.5488495752
240338048022,176236.38904800452,176236.38904800452
245102712003,400662.36382700875,400662.36382700875
245102503031,679561.986896038,679561.986896038
245100603001,91877.51903849095,91877.51903849095
245101102003,181933.74546734616,181933.74546734616
240338012121,1246238.6616790593,1246238.6616790593
240338071021,524670.0496806651,524670.0496806651
245101308041,295797.41264048964,295797.41264048964
240276056021,1814739.1364909708,1814739.1364909708
240317056011,565126.473121807,565126.473121807
245100601004,47591.32132405043,47591.32132405043
240276056011,437885.1678798869,437885.1678798869
240054914013,608280.1121626897,608280.1121626897
240054026033,1900280.0571211502,1900280.0571211502
245100906004,113408.66056001186,113408.66056001186
240054201003,543903.7590242103,543903.7590242103
240317048061,247244.4170446843,247244.4170446843
240276026003,893958.3017409146,893958.3017409146
240037516001,1876558.453938432,1876558.453938432
240037065003,740316.056581825,740316.056581825
240037312012,1056280.450370863,1056280.450370863
240317059023,1634213.7502861843,1634213.7502861843
240338032002,202801.5754856486,202801.5754856486
240054113091,4206717.673832685,4206717.673832685
240317008103,1017646.3931189664,1017646.3931189664
240217722001,1296114.4866251796,1296114.4866251796
245102602021,111967.68337660283,111967.68337660283
240338021063,240375.6605308354,240375.6605308354
240054908002,919849.5673876405,919849.5673876405
240317010043,745613.6534145474,745613.6534145474
245102404001,205752.9116761461,205752.9116761461
240338064003,360047.6655058537,360047.6655058537
240317060073,2202268.5132631212,2202268.5132631212
240217530013,442806.38659384195,442806.38659384195
240037312013,957667.5756455138,957667.5756455138
240054023042,533374.2818830907,533374.2818830907
240317033012,360264.2828957476,360264.2828957476
240317060121,857583.9370570481,857583.9370570481
240338052011,384600.8531436892,384600.8531436892
240338067142,1395508.9217506237,1395508.9217506237
240317033011,360586.4746411871,360586.4746411871
245101607002,90541.62468820065,90541.62468820065
245102603024,183720.425881356,183720.425881356
240178508011,786508.2132185325,786508.2132185325
245102712004,821736.7954073995,821736.7954073995
240037309011,4117543.7572980225,4117543.7572980225
245102606053,170910.97226127982,170910.97226127982
245102803012,764044.3000232428,764044.3000232428
240317034014,289013.4301360883,289013.4301360883
245102709023,285276.01383116096,285276.01383116096
245102705012,389968.8792318404,389968.8792318404
240054902002,698191.2948569208,698191.2948569208
240317047003,797684.6902180165,797684.6902180165
240317034033,377586.67572164536,377586.67572164536
240317024023,519162.8806568384,519162.8806568384
240253032032,1345994.311184235,1345994.311184235
240399302001,67589739.34074795,67589739.34074795
240098605021,6721816.518454693,6721816.518454693
240317029003,403693.773798123,403693.773798123
240317032203,387543.3296112865,387543.3296112865
240450107022,11302347.975835163,11302347.975835163
245100806003,48102.5496295467,48102.5496295467
240317007202,784506.4330210425,784506.4330210425
240010003002,2597411.1499783862,2597411.1499783862
240317037011,445236.1729696691,445236.1729696691
240317039023,706286.4860904366,706286.4860904366
240317013121,825023.5033486262,825023.5033486262
245101607005,89484.12891941518,89484.12891941518
240217530014,199696.54584930837,199696.54584930837
240450002002,795000.1583446711,795000.1583446711
240037407011,465051.314108707,465051.314108707
245102005005,93723.22387111932,93723.22387111932
240276011053,1430737.5819855183,1430737.5819855183
240054202001,483930.04548344016,483930.04548344016
245100908003,102782.27937105298,102782.27937105298
240037503002,1087697.705147028,1087697.705147028
240338037001,568929.1559367105,568929.1559367105
240338060002,424686.4779908359,424686.4779908359
240037022081,943788.2586308122,943788.2586308122
240317008153,231052.51515838876,231052.51515838876
240178513021,319772.6014161259,319772.6014161259
240037503001,1965768.4912647791,1965768.4912647791
245100802002,101865.02661931515,101865.02661931515
245102708051,214989.80712608248,214989.80712608248
240317026011,58713.228926507756,58713.228926507756
240317048051,254732.49525137618,254732.49525137618
240317006112,5702455.479013599,5702455.479013599
245102720052,278210.3206370324,278210.3206370324
240317029005,446397.1824523993,446397.1824523993
240054404003,956836.0351200998,956836.0351200998
240338004024,833169.5123526081,833169.5123526081
240338005132,839047.1724479869,839047.1724479869
240338036082,712841.7135554571,712841.7135554571
245101503003,203073.78017185256,203073.78017185256
240317058002,2517912.761029795,2517912.761029795
240317008132,607057.3566211257,607057.3566211257
245101402002,118399.01321961358,118399.01321961358
240054204022,275202.2113528922,275202.2113528922
240037401042,745956.6209114715,745956.6209114715
240276068042,1127652.1641865596,1127652.1641865596
240317016024,337810.5107919872,337810.5107919872
245101801002,162577.1548224613,162577.1548224613
240317030002,513781.9087909609,513781.9087909609
240037011011,1145056.8483821452,1145056.8483821452
240338073052,1087252.153454814,1087252.153454814
